1.000000000000000000e+01 4.195674663385991904e-02 2.634248767301412570e-03 3.462795599152709514e+00 8.562382968505843905e-02 1.546517225046029509e+01 4.276879954175405452e-01 5.547396119084915256e+00 1.724089135721323662e-01 3.994895113761253924e+01 1.310744468109168670e+00 4.889396667480468833e-02
2.000000000000000000e+01 8.127080644462469569e-03 4.021771416068819095e-04 7.594007321579826497e-01 2.259901401043726277e-02 5.756620761349089399e+00 2.483872623103864641e-01 2.671226228726265362e+00 1.120315648020540900e-01 1.879631795252043247e+01 2.119190691625895351e+00 2.938715100288391002e-01
3.000000000000000000e+01 2.159174145642144861e-03 1.019808011056973321e-04 2.339740987210565393e-01 6.992649795473648844e-03 2.642790606136789400e+00 1.360625313844561757e-01 9.146782657882898127e-01 4.138929807182790271e-02 1.104811304976296604e+01 1.359078618492734813e+00 9.271023225784301713e-01
4.000000000000000000e+01 7.140812835030706110e-04 2.714459303807367202e-05 1.196446498977369738e-01 2.803188167299573361e-03 2.267166334657515048e+00 6.445969415667439362e-02 6.343730940336320678e-01 2.257988851582379969e-02 2.002666961864109041e+01 8.158519910665763542e-01 2.253215112686157262e+00
5.000000000000000000e+01 2.380306848229476135e-04 9.331904991032927946e-06 5.928358365421091541e-02 1.176240394414031221e-03 4.210938669432766623e-01 2.907595051579023315e-02 1.870272983656238452e-01 9.105137917083203775e-03 1.870320500162750532e+00 4.095145325681369131e-01 4.809602658748627135e+00
